执行时间：0.073035001754761 = URL：/Ga/LogIntellPaper/index.html 当前时间:2017-05-24 10:17:21
执行时间：0.083518028259277 = URL：/Ga/Index/index.html 当前时间:2017-05-25 00:40:50
执行时间：0.069144010543823 = URL：/Ga/Index/index.html 当前时间:2017-05-25 00:44:44
执行时间：0.072443962097168 = URL：/Ga/LogIntellPaper/index.html 当前时间:2017-05-25 01:44:11
执行时间：0.10115599632263 = URL：/Ga/TypesDefault/index.html 当前时间:2017-05-25 01:46:50
执行时间：0.072946071624756 = URL：/Ga/LogIntellPaper/index.html 当前时间:2017-05-25 02:02:18
执行时间：0.1207869052887 = URL：/Ga/TypesDefault/index.html 当前时间:2017-05-25 02:03:35
执行时间：0.10305094718933 = URL：/Ga/TypesDefault/index.html 当前时间:2017-05-25 02:26:47
执行时间：0.069382190704346 = URL：/Ga/Index/index.html 当前时间:2017-05-25 08:44:19
执行时间：0.065191030502319 = URL：/Ga/Index/index.html 当前时间:2017-05-25 09:31:53
执行时间：0.081439018249512 = URL：/Ga/Index/index.html 当前时间:2017-05-25 09:34:22
执行时间：0.082581996917725 = URL：/Ga/Index/index.html 当前时间:2017-05-25 09:34:23
执行时间：0.065878868103027 = URL：/Ga/Index/index.html 当前时间:2017-05-25 09:35:01
执行时间：0.0713210105896 = URL：/Ga/Index/index.html 当前时间:2017-05-25 10:17:10
执行时间：0.12591099739075 = URL：/Ga/TypesDefault/index.html 当前时间:2017-05-25 11:08:37
执行时间：0.10118317604065 = URL：/Ga/TypesDefault/index.html 当前时间:2017-05-25 11:45:25
执行时间：0.096163988113403 = URL：/Ga/TypesDefault/index.html 当前时间:2017-05-25 14:57:16
执行时间：0.11150717735291 = URL：/Ga/Index/index.html 当前时间:2017-05-25 14:58:46
执行时间：0.07210111618042 = URL：/Ga/Index/index.html 当前时间:2017-05-25 20:06:31
执行时间：0.11345601081848 = URL：/Ga/LogIntellPaper/index.html 当前时间:2017-05-25 21:10:50
执行时间：0.059974908828735 = URL：/Ga/Index/index.html 当前时间:2017-05-25 22:06:33
执行时间：0.077542066574097 = URL：/Ga/Index/index.html 当前时间:2017-05-26 10:40:27
执行时间：0.086466073989868 = URL：/Ga/TypesDefault/index.html 当前时间:2017-05-26 16:06:20
执行时间：0.083003044128418 = URL：/Ga/TypesDefault/add.html 当前时间:2017-05-26 16:06:30
执行时间：1.0937359333038 = URL：/Ga/Index/index.html 当前时间:2017-06-02 15:52:44
执行时间：1.2499918937683 = URL：/Ga/TypesDefault/index.html 当前时间:2017-06-05 15:13:30
执行时间：1.203202009201 = URL：/Ga/TypesDefault/index.html 当前时间:2017-06-06 14:36:41
执行时间：1.1406540870667 = URL：/Ga/LogIntellPaper/index.html 当前时间:2017-06-06 16:06:35
执行时间：1.1093821525574 = URL：/Ga/TypesDefault/index.html 当前时间:2017-06-07 16:54:04
执行时间：1.2968828678131 = URL：/Ga/LogIntellPaper/index.html 当前时间:2017-06-14 11:05:54
执行时间：1.109375 = URL：/Ga/Index/index.html 当前时间:2017-06-14 14:42:40
执行时间：1.0781111717224 = URL：/Ga/Index/index.html 当前时间:2017-06-19 09:15:55
执行时间：1.0781180858612 = URL：/Ga/Index/index.html 当前时间:2017-06-23 13:23:12
执行时间：1.0781178474426 = URL：/Ga/Index/index.html 当前时间:2017-06-23 14:54:46
执行时间：1.0937430858612 = URL：/Ga/Index/index.html 当前时间:2017-06-23 14:54:57
执行时间：1.0937569141388 = URL：/Ga/Index/index.html 当前时间:2017-06-27 14:13:55
执行时间：1.1249849796295 = URL：/Ga/Index/index.html 当前时间:2017-07-04 20:30:14
执行时间：1.1093819141388 = URL：/Ga/Index/index.html 当前时间:2017-07-04 20:36:13
执行时间：1.1093821525574 = URL：/Ga/Index/index.html 当前时间:2017-07-05 10:33:13
执行时间：0.09375 = URL：/Ga/Index/index.html 当前时间:2017-07-05 18:05:28
执行时间：0.09375 = URL：/Ga/Index/index.html 当前时间:2017-07-08 10:25:46
执行时间：0.09375 = URL：/Ga/Index/index.html 当前时间:2017-07-09 14:20:50
执行时间：0.09375 = URL：/Ga/Index/index.html 当前时间:2017-07-09 14:20:53
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-09 15:19:21
执行时间：0.09375 = URL：/Ga/Index/index.html 当前时间:2017-07-10 08:18:45
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-10 08:18:50
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-10 09:48:44
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-10 12:05:54
执行时间：0.09375 = URL：/Ga/Index/index.html 当前时间:2017-07-10 12:08:24
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-10 12:44:09
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-11 10:54:00
执行时间：0.09375 = URL：/Ga/Index/index.html 当前时间:2017-07-12 09:12:53
执行时间：0.0625 = URL：/Ga/Index/index.html 当前时间:2017-07-12 09:14:22
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-12 09:24:47
执行时间：0.09375 = URL：/Ga/Index/index.html 当前时间:2017-07-12 18:08:19
执行时间：0.09375 = URL：/Ga/Index/index.html 当前时间:2017-07-12 20:12:05
执行时间：0.109375 = URL：/Ga/TypesDefault/index.html 当前时间:2017-07-13 16:14:42
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-14 09:55:33
执行时间：0.0625 = URL：/Ga/Index/index.html 当前时间:2017-07-14 09:55:39
执行时间：0.0625 = URL：/Ga/Index/index.html 当前时间:2017-07-14 09:55:43
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-14 10:00:43
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-14 10:19:49
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-14 13:20:18
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-14 13:33:06
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-14 13:39:35
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-14 16:08:26
执行时间：0.09375 = URL：/Ga/Index/index.html 当前时间:2017-07-14 16:15:07
执行时间：0.078125 = URL：/Ga/Index/index.html 当前时间:2017-07-14 16:34:41
执行时间：0.0625 = URL：/Ga/Index/index.html 当前时间:2017-07-14 16:44:08
